pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
3992356,Airlift Intrigue Bra,Alo Yoga,BRA,Women,6,"XS,S,M,L",,54,https://www.bloomingdales.com/shop/product/alo-yoga-airlift-intrigue-bra?ID=3992356,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11567691_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3992353,Bae Hoodie,Alo Yoga,SWEATSHIRTS,Women,6,"S,M,L",XS,88,https://www.bloomingdales.com/shop/product/alo-yoga-bae-hoodie?ID=3992353,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11433247_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3992361,Ribbed Insight Tank Top,Alo Yoga,TOP,Women,6,"XS,M,L",S,72,https://www.bloomingdales.com/shop/product/alo-yoga-ribbed-insight-tank-top?ID=3992361,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11433239_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964071,Animal Print Cropped Leggings,Beyond Yoga,PANTS,Women,6,"S,L,XL","XS,M",99,https://www.bloomingdales.com/shop/product/beyond-yoga-animal-print-cropped-leggings?ID=3964071,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11373985_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3916164,Leopard Spacedye High Waist Midi Leggings,Beyond Yoga,PANTS,Women,6,"XS,XL","XXS,S,M,L,XXL",99,https://www.bloomingdales.com/shop/product/beyond-yoga-leopard-spacedye-high-waist-midi-leggings?ID=3916164,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11430754_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964438,Cinch Ribbed Tank  - 100% Exclusive,AQUA,TOP,Women,6,"XS,S,M,L",,48,https://www.bloomingdales.com/shop/product/aqua-athletic-cinch-ribbed-tank-100-exclusive?ID=3964438,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11355222_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3786694,Crossroads High-Rise Bike Shorts ,Beyond Yoga,SHORTS,Women,6,"XS,S,M,L,XL","XXS,XXL",68,https://www.bloomingdales.com/shop/product/beyond-yoga-crossroads-high-rise-bike-shorts?ID=3786694,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11558376_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965221,Cropped Muscle Tank,KORAL,TOP,Women,6,"L,XL","XS,S,M",65,https://www.bloomingdales.com/shop/product/koral-cropped-muscle-tank?ID=3965221,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11360472_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3782604,Crew Leopard Stripe Sweatshirt,Adidas,SWEATSHIRTS,Women,6,"XS,S","M,L",65,https://www.bloomingdales.com/shop/product/adidas-crew-leopard-stripe-sweatshirt?ID=3782604,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11289142_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4038883,Blake Techflex Mini Skort ,Splits59,SKIRT,Women,6,"XS,S,M,L,XL",,128,https://www.bloomingdales.com/shop/product/splits59-blake-techflex-mini-skort?ID=4038883,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11502348_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026103,P.E. NATION Box Out Leggings ,P.E NATION,PANTS,Women,6,"XS,S","M,L,XL",110,https://www.bloomingdales.com/shop/product/p.e.-nation-box-out-leggings?ID=4026103,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11494698_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026761,Good Karma Crop Tank,Free People,TOP,Women,6,"XS,S,M,L,XL",XXS,48,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-good-karma-crop-tank?ID=4026761,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11558240_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4016078,The Johanna Ribbed Romper,Year of Ours,JUMPSUIT_ROMPERS,Women,6,"XS,S,M",L,110,https://www.bloomingdales.com/shop/product/year-of-ours-the-johanna-ribbed-romper?ID=4016078,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11484003_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4043986,Peak Long Sleeve Top,Alo Yoga,TOP,Women,6,"XS,S,M",L,58,https://www.bloomingdales.com/shop/product/alo-yoga-peak-long-sleeve-top?ID=4043986,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11529447_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026731,Cropped Run Ribbed Tank,Free People,TOP,Women,6,"XS,S,M,L",,30,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-cropped-run-ribbed-tank?ID=4026731,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11557799_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3987146,Mastermind Cargo Jogger Pants,Blanc Noir,PANTS,Women,6,,,149,https://www.bloomingdales.com/shop/product/blanc-noir-mastermind-cargo-jogger-pants?ID=3987146,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11442695_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4102924,Tie-Dyed Sweatshirt - 100% Exclusive,AQUA,SWEATSHIRTS,Women,6,,,68,https://www.bloomingdales.com/shop/product/aqua-athletic-tie-dyed-sweatshirt-100-exclusive?ID=4102924,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11425092_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3844154,Netz Face Mask,KORAL,FACE_MASKS,Women,6,"XS,S,M,L",,20,https://www.bloomingdales.com/shop/product/koral-netz-face-mask?ID=3844154,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11180243_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3974928,Essential Bike Shorts,Good American,SHORTS,Women,6,"XS,S,M",L,45,https://www.bloomingdales.com/shop/product/good-american-essential-bike-shorts?ID=3974928,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11386226_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3841531,Yin Yang Half Zip Pullover,Alo Yoga,SWEATSHIRTS,Women,6,"XS,S,M,L",,138,https://www.bloomingdales.com/shop/product/alo-yoga-yin-yang-half-zip-pullover?ID=3841531,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11246478_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3987150,Linear Mesh Sweatshirt,Blanc Noir,SWEATSHIRTS,Women,6,"XS,S,M,L",XL,99,https://www.bloomingdales.com/shop/product/blanc-noir-linear-mesh-sweatshirt?ID=3987150,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11442719_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926098,Longline Cutout Sports Bra - 100% Exclusive,AQUA,BRA,Women,6,"XS,S,M,L",,48,https://www.bloomingdales.com/shop/product/aqua-athletic-longline-cutout-sports-bra-100-exclusive?ID=3926098,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11326499_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026760,Free Throw Ribbed Crop Tank,Free People,TOP,Women,6,"XS,S,XL","M,L",30,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-free-throw-ribbed-crop-tank?ID=4026760,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11557802_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4102923,Tie-Dye Drawstring Sweatpants - 100% Exclusive,AQUA,PANTS,Women,6,"XS,S,M,L",,68,https://www.bloomingdales.com/shop/product/aqua-athletic-tie-dye-drawstring-sweatpants-100-exclusive?ID=4102923,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11425100_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965097,Gloria Techflex Leggings,Splits59,PANTS,Women,6,"XS,S,M,L",,124,https://www.bloomingdales.com/shop/product/splits59-gloria-techflex-leggings?ID=3965097,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11355239_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4052458,Side Striped Leggings - 100% Exclusive,AQUA,BRA,Women,6,"XS,S,M,L,XL",,68,https://www.bloomingdales.com/shop/product/aqua-athletic-side-striped-leggings-100-exclusive?ID=4052458,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11530825_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964441,Ribbed Hoodie Sweatshirt - 100% Exclusive,AQUA,SWEATSHIRTS,Women,6,"S,M,L","XXS,XS",78,https://www.bloomingdales.com/shop/product/aqua-athletic-ribbed-hoodie-sweatshirt-100-exclusive?ID=3964441,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11355219_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050506,Diamond Press Leggings,P.E NATION,PANTS,Women,6,"XS,S,M,L,XL",,110,https://www.bloomingdales.com/shop/product/p.e-nation-diamond-press-leggings?ID=4050506,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11553097_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4043988,7/8 High Waist Blissful Leggings,Alo Yoga,PANTS,Women,6,L,"XS,S,M",88,https://www.bloomingdales.com/shop/product/alo-yoga-7-8-high-waist-blissful-leggings?ID=4043988,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11529435_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4057809,Norah Infinity Sports Bra,KORAL,BRA,Women,6,XL,"XS,S,M,L",80,https://www.bloomingdales.com/shop/product/koral-norah-infinity-sports-bra?ID=4057809,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11357461_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926103,Linear Tie Dye Sweatshirt - 100% Exclusive,AQUA,SWEATSHIRTS,Women,6,"XS,S","M,L,XL",68,https://www.bloomingdales.com/shop/product/aqua-athletic-linear-tie-dye-sweatshirt-100-exclusive?ID=3926103,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11326485_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3986332,Combat Leggings,P.E NATION,PANTS,Women,6,,,110,https://www.bloomingdales.com/shop/product/p.e-nation-combat-leggings?ID=3986332,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11465865_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3960072,Sheer Motion Mesh Leggings,Wolford,PANTS,Women,6,"XS,S,M,L",,205,https://www.bloomingdales.com/shop/product/wolford-x-adidas-sheer-motion-mesh-leggings?ID=3960072,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11356112_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3645863,Dynamic Convertible Medium-Impact Sports Bra,Natori,BRA,Women,6,"XS,S,M,L",XL,72,https://www.bloomingdales.com/shop/product/natori-dynamic-convertible-medium-impact-sports-bra?ID=3645863,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/10827404_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4102963,Refresh Stadium Half Zip Hoodie,Alo Yoga,SWEATSHIRTS,Women,6,"S,L","XS,M",108,https://www.bloomingdales.com/shop/product/alo-yoga-refresh-stadium-half-zip-hoodie?ID=4102963,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11485243_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4102891,High Rise Lustrous Leggings,KORAL,PANTS,Women,6,"XS,M","S,L",88,https://www.bloomingdales.com/shop/product/koral-high-rise-lustrous-leggings?ID=4102891,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11425962_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050290,Cinch Ribbed Tank  - 100% Exclusive,AQUA,TOP,Women,6,"XS,S,M,L",,48,https://www.bloomingdales.com/shop/product/aqua-athletic-cinch-ribbed-tank-100-exclusive?ID=4050290,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11382535_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926096,Linear Tie Dye Boyfriend Cinched Sweatpants - 100% Exclusive,AQUA,PANTS,Women,6,"XS,S,L,XL",M,68,https://www.bloomingdales.com/shop/product/aqua-athletic-linear-tie-dye-boyfriend-cinched-sweatpants-100-exclusive?ID=3926096,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11326487_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4063949,Aspire Tank,Alo Yoga,TOP,Women,6,"XS,S,M",L,42,https://www.bloomingdales.com/shop/product/alo-yoga-aspire-tank?ID=4063949,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11567683_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4038694,Norma Hooded Sweatshirt,Splits59,SWEATSHIRTS,Women,6,L,"XS,S,M",114,https://www.bloomingdales.com/shop/product/splits59-norma-hooded-sweatshirt?ID=4038694,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11502328_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4004645,Lace Up Shorts,Blanc Noir,SHORTS,Women,6,"XS,S","M,L",89,https://www.bloomingdales.com/shop/product/blanc-noir-lace-up-shorts?ID=4004645,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11495506_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3630053,Getaway Cropped Hoodie,Alo Yoga,SWEATSHIRTS,Women,6,"XS,L,XL","S,M",88,https://www.bloomingdales.com/shop/product/alo-yoga-getaway-cropped-hoodie?ID=3630053,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11148429_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3607672,Low-Impact Bra Tank Top,Alo Yoga,BRA,Women,6,"XS,S,M",L,72,https://www.bloomingdales.com/shop/product/alo-yoga-low-impact-bra-tank-top?ID=3607672,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11413031_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3965094,Gloria Techflex Sports Bra,Splits59,BRA,Women,6,"XS,S,M,L",XL,75,https://www.bloomingdales.com/shop/product/splits59-gloria-techflex-sports-bra?ID=3965094,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11355270_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050269,Franky French Terry Jogger Pants,Splits59,PANTS,Women,6,"XS,S,M,L",,128,https://www.bloomingdales.com/shop/product/splits59-franky-french-terry-jogger-pants?ID=4050269,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11298516_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4077818,Warm Up Curved Hem Sweatshirt,Splits59,SWEATSHIRTS,Women,6,"XS,S,M,L",XXS,108,https://www.bloomingdales.com/shop/product/splits59-warm-up-curved-hem-sweatshirt?ID=4077818,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11411523_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4043982,Ribbed Cropped Tee,Alo Yoga,TEES,Women,6,"XS,S,M",L,48,https://www.bloomingdales.com/shop/product/alo-yoga-ribbed-cropped-tee?ID=4043982,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11529427_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3474969,Bike Shorts ,Alo Yoga,SHORTS,Women,6,"XS,S","M,L",56,https://www.bloomingdales.com/shop/product/alo-yoga-bike-shorts?ID=3474969,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/10350078_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3809513,Bike Shorts,Helmut Lang,SHORTS,Women,6,M,"XS,S,L,XL",150,https://www.bloomingdales.com/shop/product/helmut-lang-bike-shorts?ID=3809513,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11426060_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926094,Diamond Print Leggings - 100% Exclusive,AQUA,PANTS,Women,6,M,"XS,S,L",68,https://www.bloomingdales.com/shop/product/aqua-athletic-diamond-print-leggings-100-exclusive?ID=3926094,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11326493_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964442,Leopard Print Tank Top - 100% Exclusive,AQUA,TOP,Women,6,XS,"S,M,L,XL",38,https://www.bloomingdales.com/shop/product/aqua-athletic-leopard-print-tank-top-100-exclusive?ID=3964442,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11382528_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3996295,Marvel High Rise Leggings  ,HEROINE SPORT,PANTS,Women,6,XS,"S,M,L",99,https://www.bloomingdales.com/shop/product/heroine-sport-marvel-high-rise-leggings?ID=3996295,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11039352_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3782610,Crew Leopard Print Sweatshirt,Adidas,SWEATSHIRTS,Women,6,"XS,S","M,L",65,https://www.bloomingdales.com/shop/product/adidas-crew-leopard-print-sweatshirt?ID=3782610,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11289134_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3933853,Brush Splatter Print Leggings,COR designed by Ultracor,PANTS,Women,6,"XS,S,M",L,118,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-brush-splatter-print-leggings?ID=3933853,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11289321_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3926097,Define Ribbed Jumpsuit - 100% Exclusive,AQUA,JUMPSUIT_ROMPERS,Women,6,"XS,S,M,L",,78,https://www.bloomingdales.com/shop/product/aqua-athletic-define-ribbed-jumpsuit-100-exclusive?ID=3926097,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11326482_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3987149,Linear Mesh Tank Top,Blanc Noir,TOP,Women,6,"XS,S,M,L,XL",,79,https://www.bloomingdales.com/shop/product/blanc-noir-linear-mesh-tank-top?ID=3987149,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11442709_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3964436,Leopard Print Sweatpants - 100% Exclusive,AQUA,PANTS,Women,6,"XS,S,M",L,68,https://www.bloomingdales.com/shop/product/aqua-athletic-leopard-print-sweatpants-100-exclusive?ID=3964436,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11382532_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4026971,Game Time Shorts,Free People,SHORTS,Women,6,"XS,S,M,L",,40,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-game-time-shorts?ID=4026971,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11557479_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4058433,The Flight Pants,Year of Ours,PANTS,Women,6,"XS,S,M,L,XL",,106,https://www.bloomingdales.com/shop/product/year-of-ours-the-flight-pants?ID=4058433,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11567819_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
4043984,Alolux Soho Cropped Henley,Alo Yoga,TEES,Women,6,"XS,S,M,L",,82,https://www.bloomingdales.com/shop/product/alo-yoga-alolux-soho-cropped-henley?ID=4043984,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11529439_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3992360,Pulse Long Sleeve Shirt,Alo Yoga,TEES,Women,6,"XS,S,M,L",,64,https://www.bloomingdales.com/shop/product/alo-yoga-pulse-long-sleeve-shirt?ID=3992360,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11433237_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4125885,Active Romper,Year of Ours,JUMPSUIT_ROMPERS,Women,6,"XS,S,M,L,XL,XXL",,154,https://www.bloomingdales.com/shop/product/year-of-ours-active-romper?ID=4125885,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11650491_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3147642,Space-Dye Racerback Cropped Top ,Beyond Yoga,TOP,Women,6,"XS,S,M,L,XL",XXS,66,https://www.bloomingdales.com/shop/product/beyond-yoga-space-dye-racerback-cropped-top?ID=3147642,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11105150_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4050402,Aerate Shiny Tank Top ,KORAL,TOP,Women,6,"XS,S,M,L,XL",,85,https://www.bloomingdales.com/shop/product/koral-aerate-shiny-tank-top?ID=4050402,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11537964_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4022081,Veronica Gingham Leggings,Year of Ours,PANTS,Women,6,"XS,S,M,XL",L,99,https://www.bloomingdales.com/shop/product/year-of-ours-veronica-gingham-leggings?ID=4022081,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11485252_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
